"","Ascomycota","Basidiomycota","Microsporidia","Mucoromycota"
"13767.58cfa834e4b0c9d6adf6e9ea",81,3,0,2
"13767.58cfa834e4b0c9d6adf6e7a9",115,1,0,3
"13767.58cfa839e4b0c9d6adf71064",1,1,0,0
"13767.58cfa835e4b0c9d6adf6eb20",17,1,0,0
"13767.58cfa836e4b0c9d6adf6f3d6",25,0,0,1
"13767.58cfa835e4b0c9d6adf6ed7a",3,2,0,0
"13767.58cfa837e4b0c9d6adf6fe1a",24,1,0,1
"13767.58cfa835e4b0c9d6adf6ed48",5,1,0,0
"13767.58cfa835e4b0c9d6adf6f101",65,1,0,4
"13767.58cfa835e4b0c9d6adf6ee88",15,1,0,0
"13767.58cfa835e4b0c9d6adf6ede6",2,1,0,0
"13767.58cfa835e4b0c9d6adf6edd3",10,1,0,0
"13767.58cfa835e4b0c9d6adf6eab6",131,1,0,5
"13767.58cfa835e4b0c9d6adf6ee1e",28,1,0,1
"13767.58cfa837e4b0c9d6adf6fea8",220,3,0,9
"13767.58cfa838e4b0c9d6adf70e73",64,4,0,2
"13767.58cfa835e4b0c9d6adf6ed5c",11,1,0,0
"13767.58cfa83be4b0c9d6adf72369",0,1,0,0
"13767.58cfa835e4b0c9d6adf6eea9",9,0,0,0
"13767.58cfa835e4b0c9d6adf6ee3c",8,1,0,0
"13767.58cfa83be4b0c9d6adf723d7",1,1,0,0
"13767.58cfa83be4b0c9d6adf72355",2,0,0,0
"13767.58cfa83ae4b0c9d6adf71be5",0,1,0,0
"13767.58cfa837e4b0c9d6adf70266",94,3,0,4
"13767.58cfa83be4b0c9d6adf72361",0,1,0,0
"13767.58cfa835e4b0c9d6adf6f218",25,2,0,3
"13767.58cfa838e4b0c9d6adf70da6",92,2,0,3
"13767.58cfa835e4b0c9d6adf6ec10",45,1,0,1
"13767.58cfa834e4b0c9d6adf6e798",102,1,0,3
"13767.58cfa835e4b0c9d6adf6f1f0",27,0,0,1
"13767.58cfa834e4b0c9d6adf6e834",203,4,0,6
"13767.58cfa839e4b0c9d6adf7119b",3,2,0,0
"13767.58cfa835e4b0c9d6adf6ee3d",28,2,0,1
"13767.58cfa835e4b0c9d6adf6ecce",7,0,0,0
"13767.58cfa835e4b0c9d6adf6f196",73,2,0,2
"13767.58cfa835e4b0c9d6adf6f1e8",29,2,0,1
"13767.58cfa835e4b0c9d6adf6ee00",24,1,0,1
"13767.58cfa837e4b0c9d6adf6fe76",506,6,0,17
"13767.58cfa835e4b0c9d6adf6f118",33,2,0,1
"13767.58cfa837e4b0c9d6adf6fe24",54,3,0,1
"13767.58cfa835e4b0c9d6adf6ed46",10,1,0,1
"13767.58cfa835e4b0c9d6adf6f2a8",36,1,0,1
"13767.58cfa834e4b0c9d6adf6e86a",58,3,0,4
"13767.58cfa838e4b0c9d6adf70e88",316,4,0,9
"13767.58cfa835e4b0c9d6adf6f144",36,2,0,1
"13767.58cfa835e4b0c9d6adf6ed9c",13,3,0,0
"13767.58cfa834e4b0c9d6adf6e8c0",228,2,0,6
"13767.58cfa835e4b0c9d6adf6ee28",6,3,0,0
"13767.58cfa835e4b0c9d6adf6ed9e",9,1,0,0
"13767.58cfa835e4b0c9d6adf6ed96",8,4,0,0
"13767.58cfa835e4b0c9d6adf6eddf",27,2,0,1
"13767.58cfa835e4b0c9d6adf6ed8a",15,1,0,1
"13767.58cfa837e4b0c9d6adf6fe86",318,3,0,9
"13767.58cfa835e4b0c9d6adf6eacc",306,3,0,10
"13767.58cfa835e4b0c9d6adf6ecfa",19,3,0,2
"13767.58cfa83be4b0c9d6adf723de",2,3,0,0
"13767.58cfa839e4b0c9d6adf7146b",3,1,0,0
"13767.58cfa83be4b0c9d6adf723e0",1,2,0,0
"13767.58cfa83be4b0c9d6adf724e4",1,2,0,0
"13767.58cfa835e4b0c9d6adf6edea",10,1,0,0
"13767.58cfa834e4b0c9d6adf6e786",39,3,0,1
"13767.58cfa837e4b0c9d6adf70382",5,1,0,0
"13767.58cfa835e4b0c9d6adf6ee24",20,3,0,1
"13767.58cfa835e4b0c9d6adf6ef24",8,1,0,0
"13767.58cfa835e4b0c9d6adf6ea84",27,1,0,1
"13767.58cfa835e4b0c9d6adf6ee20",1,3,0,0
"13767.58cfa835e4b0c9d6adf6ee46",9,1,0,0
"13767.58cfa837e4b0c9d6adf7032d",13,2,0,0
"13767.58cfa835e4b0c9d6adf6eb5c",118,4,0,6
"13767.58cfa835e4b0c9d6adf6ee48",3,1,0,0
"13767.58cfa835e4b0c9d6adf6ed92",8,1,0,0
"13767.58cfa835e4b0c9d6adf6ec68",13,1,0,1
"13767.58cfa835e4b0c9d6adf6ee4c",17,3,0,1
"13767.58cfa837e4b0c9d6adf6fe2b",24,3,0,1
