"","Dothideales","Eremomycetales","Mycosphaerellales","Fungi_Ascomycota_Dothideomycetes_other","Pleosporales","Venturiales","Chaetothyriales","Eurotiales","Onygenales","Helotiales","Orbiliales","Fungi_Ascomycota_other_other","Pneumocystidales","Saccharomycetales","Schizosaccharomycetales","Glomerellales","Hypocreales","Magnaporthales","Microascales","Ophiostomatales","Sordariales","Togniniales","Xylariales","Xylonales","Agaricales","Boletales","Corticiales","Gloeophyllales","Polyporales","Russulales","Entylomatales","Georgefischeriales","Microstromatales","Malasseziales","Sporidiobolales","Pucciniales","Tremellales","Trichosporonales","Ustilaginales","Wallemiales","Fungi_Microsporidia_other_other","Glomerales","Mucorales"
"13767.58cfa834e4b0c9d6adf6e471",0,0,0,0,1,0,0,10,2,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70f44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6eee3",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e3e0",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf728c2",10,1,2819,0,324,0,22,96,74,25,6,3,4,51,6,15,45974,4,1,1,18,1,2,0,9,8,3,3,3,5,0,0,5,70,18,4,48,1499,12,5,1,3,4
"13767.58cfa834e4b0c9d6adf6e5cf",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e51e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72ab2",1,1,1632,0,118,7,17,1150,247,9,2,1,1,232,4,7,603,193,5,1,131,1,1,7,3,2,0,0,1,2,0,0,2,171,4,9,10,902,12,2,0,66,4
"13767.58cfa834e4b0c9d6adf6e368",0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e460",0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e6aa",0,0,0,0,0,0,0,31,6,0,0,0,0,10,0,0,3,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
"13767.58cfa83ae4b0c9d6adf71d4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e425",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9e4",0,0,0,0,0,0,0,13,1,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71a2c",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e293",0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e36a",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e296",0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e5eb",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b48",1,5,940,0,105,9,35,1161,307,37,7,5,2,431,13,28,467,181,4,1,137,1,7,6,10,11,3,4,4,9,0,0,3,198,7,11,27,476,16,4,1,64,5
"13767.58cfa83be4b0c9d6adf72a35",0,0,3397,0,39,0,13,183,79,9,1,1,0,37,4,9,415,3,1,1,4,0,5,0,7,9,3,12,4,13,0,0,1,63,4,1,28,1914,5,28,0,1,1
"13767.58cfa834e4b0c9d6adf6e282",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e734",0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a98",0,0,764,1,135,0,8,200,66,10,1,1,0,49,6,9,501,4,0,1,8,0,4,0,2,3,1,1,1,3,0,0,6,215,8,1,11,5512,16,3,0,1,2
"13767.58cfa834e4b0c9d6adf6e6a0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e39a",0,0,0,0,1,0,0,7,4,0,0,0,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e60f",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e702",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf7289b",8,0,939,0,59,0,10,123,39,153,0,2,2,58,5,6,210,15,1,1,29,1,2,1,4,4,1,2,2,7,0,0,6,3199,4,3,18,458,11,7,0,7,4
"13767.58cfa834e4b0c9d6adf6e38a",0,0,0,0,0,0,0,11,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e3b9",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e7fc",0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72cce",0,0,896,0,19,0,9,123,56,7,0,1,3,55,6,18,17196,14,2,0,20,1,1,1,4,4,1,1,1,2,0,0,4,228,9,6,19,451,15,1,2,5,1
"13767.58cfa834e4b0c9d6adf6e403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e626",0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e271",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e364",0,0,0,0,0,1,0,20,2,0,0,0,0,4,0,0,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf728e4",0,2,2164,1,81,1,34,179,95,28,7,5,20,109,27,19,85,6,8,1,16,1,3,0,15,13,3,5,3,9,0,0,4,311,16,5,67,1087,22,36,7,17,5
"13767.58cfa834e4b0c9d6adf6e0ea",0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e348",0,0,0,0,0,0,0,45,9,0,0,0,0,10,0,0,3,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf72b86",2,0,7226,0,21,1,2,97,34,3,0,1,1,40,3,5,28,12,0,0,15,1,0,1,5,3,1,2,1,5,0,0,4,173,5,2,18,3875,6,1,1,3,1
"13767.58cfa83be4b0c9d6adf728e8",2,1,1057,31,444,0,81,1934,1064,105,9,49,99,1042,242,114,620,6,7,5,49,3,41,0,168,195,4,63,29,62,0,0,20,286,144,48,864,596,299,1653,25,151,60
"13767.58cfa834e4b0c9d6adf6e2fc",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e557",0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf728f2",0,0,5778,0,17,0,8,228,80,4,1,1,3,47,11,6,29,13,1,0,10,0,5,0,3,3,0,1,3,3,0,0,1,67,4,1,9,2874,4,3,0,9,1
"13767.58cfa834e4b0c9d6adf6e441",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf7140e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e542",0,0,0,0,1,0,0,37,7,0,0,0,0,7,0,0,4,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa83be4b0c9d6adf72a50",0,0,6244,0,13,1,2,96,29,2,0,0,1,114,2,2,120,14,1,0,15,0,0,1,6,4,1,2,1,5,0,0,1,52,17,4,9,1735,8,0,0,3,1
"13767.58cfa833e4b0c9d6adf6dc3e",0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e451",0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e67a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70d04",0,0,0,0,0,0,0,16,2,0,0,0,0,3,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf72940",3,3,354,1,280,3,23,700,242,31,2,5,22,404,22,65,376,83,6,4,79,3,6,2,19,28,7,8,8,17,0,0,29,2449,27,11,118,135,70,20,10,37,16
"13767.58cfa83be4b0c9d6adf72a45",0,0,5034,0,35,0,7,89,32,5,1,1,1,46,3,6,24,8,1,0,14,0,1,0,3,3,1,1,1,2,0,0,7,252,5,4,16,2731,14,0,0,2,1
"13767.58cfa83be4b0c9d6adf72a1b",1,0,350,0,22,2,4,503,114,4,1,1,3,596,8,13,190,100,2,0,68,0,1,3,2,4,1,2,1,2,0,0,3,159,5,5,10,188,40,1,0,30,6
"13767.58cfa834e4b0c9d6adf6e4e5",0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e2cc",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e094",0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e5a9",0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e21c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf7288a",1,14,298,18,376,0,54,1299,697,77,6,34,58,755,143,98,365,6,7,3,40,2,28,0,107,132,3,37,16,42,0,0,19,413,95,34,582,157,198,1246,22,94,47
"13767.58cfa834e4b0c9d6adf6e552",0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e48e",0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e122",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e2ac",0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf7141c",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d92d",0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72bc6",0,0,772,1,26,1,7,124,60,6,1,2,6,62,8,7,29,11,1,0,16,0,1,0,5,8,1,4,2,4,0,0,2,63,5,3,34,350,12,31,1,9,4
"13767.58cfa834e4b0c9d6adf6e8e6",0,0,0,0,2,2,0,161,27,0,0,0,0,30,0,1,17,34,1,1,18,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9,0
"13767.58cfa834e4b0c9d6adf6e1f8",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72bc2",5,2,847,0,39,1,21,269,131,78,3,4,5,98,13,26,13577,5,2,5,16,1,6,1,12,9,5,3,5,11,0,0,13,383,53,22,77,444,31,6,1,5,4
"13767.58cfa83ce4b0c9d6adf72be8",1,0,1124,0,39,0,9,87,36,4,3,2,6,129,5,19,22189,5,1,1,14,1,1,0,10,11,3,3,3,6,0,0,4,242,10,2,62,548,19,4,2,5,4
"13767.58cfa83be4b0c9d6adf72aa2",6,2,513,0,216,1,22,272,158,47,7,16,12,177,34,36,371,7,9,1,23,0,8,0,52,39,17,15,11,38,0,0,85,2674,73,83,222,3439,118,14,6,10,14
"13767.58cfa834e4b0c9d6adf6e196",0,0,0,0,0,0,0,46,10,0,0,0,0,11,1,0,7,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
"13767.58cfa83ce4b0c9d6adf72af0",0,0,5075,0,20,0,4,77,32,10,2,1,0,38,3,8,24,10,2,1,14,0,1,0,2,2,1,1,1,3,0,0,2,93,12,3,12,2517,10,1,1,3,1
"13767.58cfa83ce4b0c9d6adf72ae0",3,0,2245,0,22,1,4,105,33,9,1,0,0,22,3,8,34,7,1,0,14,0,4,0,3,1,1,1,0,3,0,0,1,34,6,2,5,1191,5,0,1,5,10
"13767.58cfa838e4b0c9d6adf7095e",0,0,0,0,0,0,0,16,3,0,0,0,0,2,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e5cc",0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e4ff",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72998",0,0,3836,0,10,1,1,63,21,1,0,1,3,21,5,1,15,7,0,0,9,0,0,0,2,1,0,0,0,2,0,0,1,34,3,1,5,1883,2,1,0,6,0
"13767.58cfa83ce4b0c9d6adf72b5e",3,0,1490,0,30,1,159,81,37,6,1,0,2,65,6,9,322,5,1,1,16,3,1,0,3,5,2,2,3,4,0,0,5,269,5,2,14,710,7,2,1,3,1
"13767.58cfa834e4b0c9d6adf6e608",0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e362",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e4ee",0,0,0,0,0,0,0,11,2,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e621",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72aea",0,0,645,0,11,1,5,52,25,5,0,0,1,33,2,4,340,5,1,0,12,0,1,0,2,3,1,1,0,4,0,0,1,108,8,2,5,4883,9,4,0,3,0
"13767.58cfa83be4b0c9d6adf72a9c",0,0,679,1,80,1,14,192,95,42,11,1,5,362,11,48,523,7,2,3,23,4,4,0,13,46,4,5,2,7,0,0,2,171,57,5,77,4852,17,6,5,26,19
"13767.58cfa83be4b0c9d6adf72aae",3,1,7402,1,63,0,13,96,66,13,3,5,5,221,16,25,100,5,1,1,20,3,1,0,8,11,4,3,4,8,0,0,11,271,21,9,37,3914,34,3,2,6,3
"13767.58cfa835e4b0c9d6adf6ebd8",0,0,0,0,0,0,0,18,2,0,0,0,0,6,0,1,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e6af",0,0,0,0,1,0,0,22,5,0,0,0,0,6,0,0,2,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e684",0,0,0,0,0,1,0,12,2,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d8b4",0,0,0,0,0,1,0,12,2,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e378",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71365",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d8a8",0,0,0,0,0,0,0,16,4,0,0,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e9e6",0,0,0,0,1,1,0,106,23,0,0,0,0,25,0,0,14,33,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,8,0
"13767.58cfa834e4b0c9d6adf6e5c2",0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e40b",0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e45c",0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e49b",0,0,0,0,0,0,0,6,2,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e421",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a37",21,2,875,0,163,7,26,870,269,75,6,3,2,249,8,28,407,141,5,3,103,2,4,5,9,7,2,1,2,8,0,0,5,228,10,9,26,397,13,2,0,51,4
"13767.58cfa834e4b0c9d6adf6e2ca",0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9f2",0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e2e6",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e2fe",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72bc8",0,0,883,0,9,1,1,67,26,3,0,0,3,26,4,17,288,3,1,1,11,1,1,0,0,4,0,0,1,3,0,0,2,99,2,2,10,426,9,3,2,2,1
"13767.58cfa834e4b0c9d6adf6e45e",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da33",0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e433",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf728e2",0,0,2993,0,18,0,13,37,15,7,1,0,1,14,2,5,49435,4,2,0,5,0,0,0,1,2,0,0,0,1,0,0,2,54,1,1,4,1491,2,0,0,2,1
"13767.58cfa834e4b0c9d6adf6e4f8",0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e36c",0,0,0,0,0,0,0,5,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a91",0,0,4230,0,19,2,14,103,51,6,0,1,0,46,2,6,28,16,1,0,21,0,0,0,3,2,0,1,1,0,0,0,3,139,5,2,12,2176,7,1,1,3,2
"13767.58cfa833e4b0c9d6adf6d8b6",0,0,0,0,2,0,0,84,16,0,0,0,0,22,0,0,13,22,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
"13767.58cfa834e4b0c9d6adf6e68a",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e2ba",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e39e",0,0,0,0,0,0,0,9,2,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6dab4",0,0,0,0,0,0,0,16,3,0,0,0,0,6,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"13767.58cfa834e4b0c9d6adf6e634",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf728da",0,0,1219,0,19,0,2,55,23,19,0,2,1,30,3,3,111,4,0,0,4,0,0,1,3,3,2,1,3,4,0,0,7,284,8,1,11,585,9,2,0,3,1
"13767.58cfa834e4b0c9d6adf6e37b",0,0,0,0,0,1,0,13,1,0,0,0,0,4,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
